time,ref,meas,u,target_h,error
122.7,,0.140939086675644,0.140939086675644,0.13000095,0.16999996
122.8,,0.501088917255402,0.501088917255402,0.8300003,0.16999996
122.9,,0.494696110486984,0.494696110486984,1.5299996,0.16999996
123,,1.09982490539551,1.09982490539551,1.5299996,0.16999996
123.1,,1.2307288646698,1.2307288646698,0.74000037,0.15999997
123.2,,1.05348980426788,1.05348980426788,0.74000037,0.15999997
123.3,,0.807102859020233,0.807102859020233,1.4399997,0.15999997
123.4,,1.26800847053528,1.26800847053528,1.4399997,0.15999997
123.5,,0.876059830188751,0.876059830188751,0.65000045,0.14999998
123.6,,1.30906271934509,1.30906271934509,0.65000045,0.14999998
123.7,,1.3455286026001,1.3455286026001,1.3499998,0.14999998
123.8,,1.11647546291351,1.11647546291351,1.3499998,0.14999998
123.9,,1.24308466911316,1.24308466911316,1.3499998,0.14999998
124,,1.50721287727356,1.50721287727356,1.3499998,0.14999998
124.1,,1.00730097293854,1.00730097293854,1.3499998,0.14999998
124.2,,1.82834005355835,1.82834005355835,2.1399992,0.15999997
124.3,,2.07770442962646,2.07770442962646,2.1399992,0.15999997
124.4,,1.96545970439911,1.96545970439911,1.4399997,0.15999997
124.5,,2.15615653991699,2.15615653991699,1.4399997,0.15999997
124.6,,2.45544672012329,2.45544672012329,1.4399997,0.15999997
124.7,,2.41566276550293,2.41566276550293,2.2299988,0.16999996
124.8,,2.60104727745056,2.60104727745056,2.2299988,0.16999996
124.9,,2.50165557861328,2.50165557861328,1.5299996,0.16999996
125,,2.19806337356567,2.19806337356567,1.5299996,0.16999996
125.1,,1.83650517463684,1.83650517463684,2.319999,0.17999995
125.2,,2.72090435028076,2.72090435028076,2.319999,0.17999995
125.3,,2.1204719543457,2.1204719543457,1.6199995,0.17999995
125.4,,1.99181771278381,1.99181771278381,1.6199995,0.17999995
125.5,,2.16739749908447,2.16739749908447,2.4099987,0.18999994
125.6,,2.90567111968994,2.90567111968994,2.4099987,0.18999994
125.7,,2.22060942649841,2.22060942649841,2.4999986,0.19999993
125.8,,2.94097375869751,2.94097375869751,2.4999986,0.19999993
125.9,,1.79394352436066,1.79394352436066,1.7999994,0.19999993
126,,2.25350189208984,2.25350189208984,2.5899987,0.20999992
126.1,,1.86370146274567,1.86370146274567,2.5899987,0.20999992
126.2,,2.29697418212891,2.29697418212891,2.680008,0.22000003
126.3,,1.44060885906219,1.44060885906219,2.680008,0.22000003
126.4,,2.50658631324768,2.50658631324768,1.9800003,0.22000003
126.5,,1.5556138753891,1.5556138753891,1.9800003,0.22000003
126.6,,2.12793970108032,2.12793970108032,1.9800003,0.22000003
126.7,,1.79481089115143,1.79481089115143,2.7699995,0.23000002
126.8,,2.25397777557373,2.25397777557373,2.7699995,0.23000002
126.9,,1.86396253108978,1.86396253108978,2.0700002,0.23000002
127,,2.29711723327637,2.29711723327637,2.0700002,0.23000002
127.1,,2.32846736907959,2.32846736907959,2.8599994,0.24000001
127.2,,2.10593581199646,2.10593581199646,2.8599994,0.24000001
127.3,,1.78273832798004,1.78273832798004,2.16,0.24000001
127.4,,2.69338917732239,2.69338917732239,2.9499993,0.25
127.5,,2.10504865646362,2.10504865646362,2.9499993,0.25
127.6,,1.98335576057434,1.98335576057434,2.25,0.25
127.7,,2.15632009506226,2.15632009506226,2.25,0.25
127.8,,2.45752120018005,2.45752120018005,2.25,0.25
127.9,,1.97563803195953,1.97563803195953,3.0399992,0.26
128,,2.35318970680237,2.35318970680237,3.0399992,0.26
128.1,,2.36443090438843,2.36443090438843,2.34,0.26
128.2,,2.12566757202148,2.12566757202148,2.34,0.26
128.3,,2.23440051078796,2.23440051078796,2.34,0.26
128.4,,2.5003604888916,2.5003604888916,2.34,0.26
128.5,,1.9991420507431,1.9991420507431,2.34,0.26
128.6,,2.36608529090881,2.36608529090881,2.34,0.26
128.7,,2.37150621414185,2.37150621414185,2.34,0.26
128.8,,2.12954950332642,2.12954950332642,3.1299992,0.26999998
128.9,,2.23653030395508,2.23653030395508,3.1299992,0.26999998
129,,2.50152921676636,2.50152921676636,2.4299998,0.26999998
129.1,,1.9997832775116,1.9997832775116,2.4299998,0.26999998
129.2,,2.36643719673157,2.36643719673157,2.4299998,0.26999998
129.3,,2.37169933319092,2.37169933319092,2.4299998,0.26999998
129.4,,2.12965536117554,2.12965536117554,2.4299998,0.26999998
129.5,,2.23658847808838,2.23658847808838,2.4299998,0.26999998
129.6,,2.50156092643738,2.50156092643738,2.4299998,0.26999998
129.7,,1.99980068206787,1.99980068206787,2.4299998,0.26999998
129.8,,2.36644673347473,2.36644673347473,2.4299998,0.26999998
129.9,,2.37170457839966,2.37170457839966,2.4299998,0.26999998
130,,2.12965822219849,2.12965822219849,2.4299998,0.26999998
130.1,,2.68654870986938,2.68654870986938,3.219999,0.27999997
130.2,,3.19839358329773,3.19839358329773,2.4299998,0.26999998
130.3,,2.38212251663208,2.38212251663208,1.7300005,0.26999998
130.4,,2.57621002197266,2.57621002197266,2.4299998,0.26999998
130.5,,2.48679256439209,2.48679256439209,3.219999,0.27999997
130.6,,2.19280195236206,2.19280195236206,3.219999,0.27999997
130.7,,2.27123403549194,2.27123403549194,2.5199997,0.27999997
130.8,,2.97052836418152,2.97052836418152,2.5199997,0.27999997
130.9,,2.70706176757812,2.70706176757812,2.5199997,0.27999997
131,,2.7544903755188,2.7544903755188,2.5199997,0.27999997
131.1,,2.58460712432861,2.58460712432861,2.5199997,0.27999997
131.2,,2.24646854400635,2.24646854400635,2.5199997,0.27999997
131.3,,2.30067873001099,2.30067873001099,2.5199997,0.27999997
131.4,,2.53672456741333,2.53672456741333,2.5199997,0.27999997
131.5,,2.4690523147583,2.4690523147583,2.5199997,0.27999997
131.6,,3.07386350631714,3.07386350631714,2.5199997,0.27999997
131.7,,2.75983333587646,2.75983333587646,2.5199997,0.27999997
131.8,,2.34260773658752,2.34260773658752,2.5199997,0.27999997
131.9,,2.35342597961426,2.35342597961426,2.5199997,0.27999997
132,,2.56566476821899,2.56566476821899,2.5199997,0.27999997
132.1,,2.03497171401978,2.03497171401978,2.5199997,0.27999997
132.2,,2.83570241928101,2.83570241928101,2.5199997,0.27999997
132.3,,3.07912349700928,3.07912349700928,3.309999,0.28999996
132.4,,2.51778841018677,2.51778841018677,2.5199997,0.27999997
132.5,,2.44954013824463,2.44954013824463,2.6099997,0.28999996
132.6,,2.61839818954468,2.61839818954468,3.309999,0.28999996
132.7,,2.06390428543091,2.06390428543091,2.6099997,0.28999996
132.8,,2.85157632827759,2.85157632827759,2.6099997,0.28999996
132.9,,3.08783292770386,3.08783292770386,2.6099997,0.28999996
133,,2.52256679534912,2.52256679534912,2.6099997,0.28999996
133.1,,2.45216178894043,2.45216178894043,2.6099997,0.28999996
133.2,,2.61983680725098,2.61983680725098,2.6099997,0.28999996
133.3,,2.06469345092773,2.06469345092773,1.8200004,0.27999997
133.4,,2.4020504951477,2.4020504951477,1.8200004,0.27999997
133.5,,2.84119749069214,2.84119749069214,2.5199997,0.27999997
133.6,,2.83720755577087,2.83720755577087,2.5199997,0.27999997
133.7,,2.62479162216187,2.62479162216187,3.309999,0.28999996
133.8,,2.71455121040344,2.71455121040344,2.5199997,0.27999997
133.9,,2.11665916442871,2.11665916442871,1.8200004,0.27999997
134,,2.43056201934814,2.43056201934814,3.309999,0.28999996
134.1,,2.85684061050415,2.85684061050415,3.309999,0.28999996
134.2,,2.84579038619995,2.84579038619995,1.8200004,0.27999997
134.3,,2.6295006275177,2.6295006275177,2.6099997,0.28999996
134.4,,2.71713495254517,2.71713495254517,3.309999,0.28999996
134.5,,2.11807680130005,2.11807680130005,1.8200004,0.27999997
134.6,,2.43133974075317,2.43133974075317,1.8200004,0.27999997
134.7,,2.40730834007263,2.40730834007263,2.5199997,0.27999997
134.8,,2.59915137290955,2.59915137290955,2.5199997,0.27999997
134.9,,2.94413948059082,2.94413948059082,2.5199997,0.27999997
135,,2.88976359367371,2.88976359367371,2.5199997,0.27999997
135.1,,2.21279072761536,2.21279072761536,2.5199997,0.27999997
135.2,,2.48330497741699,2.48330497741699,2.5199997,0.27999997
135.3,,2.43581962585449,2.43581962585449,2.5199997,0.27999997
135.4,,2.16483545303345,2.16483545303345,2.5199997,0.27999997
135.5,,2.70584917068481,2.70584917068481,2.5199997,0.27999997
135.6,,3.20898294448853,3.20898294448853,2.5199997,0.27999997
135.7,,2.38793253898621,2.38793253898621,2.5199997,0.27999997
135.8,,2.57939767837524,2.57939767837524,2.5199997,0.27999997
135.9,,2.4885413646698,2.4885413646698,2.5199997,0.27999997
136,,2.19376158714294,2.19376158714294,1.7300005,0.26999998
136.1,,2.27176070213318,2.27176070213318,1.7300005,0.26999998
136.2,,2.52085828781128,2.52085828781128,2.4299998,0.26999998
136.3,,2.01038837432861,2.01038837432861,2.4299998,0.26999998
136.4,,2.37225580215454,2.37225580215454,2.4299998,0.26999998
136.5,,2.37489175796509,2.37489175796509,2.4299998,0.26999998
136.6,,2.1314070224762,2.1314070224762,2.4299998,0.26999998
136.7,,2.23754930496216,2.23754930496216,2.4299998,0.26999998
136.8,,2.50208806991577,2.50208806991577,2.4299998,0.26999998
136.9,,2.00008988380432,2.00008988380432,2.4299998,0.26999998
137,,2.36660528182983,2.36660528182983,2.4299998,0.26999998
137.1,,2.37179136276245,2.37179136276245,1.6400006,0.26
137.2,,2.12970590591431,2.12970590591431,1.6400006,0.26
137.3,,2.23661613464355,2.23661613464355,2.34,0.26
137.4,,2.50157618522644,2.50157618522644,2.34,0.26
137.5,,1.99980902671814,1.99980902671814,2.34,0.26
137.6,,2.36645126342773,2.36645126342773,2.34,0.26
137.7,,2.37170696258545,2.37170696258545,2.34,0.26
137.8,,2.12965965270996,2.12965965270996,2.34,0.26
137.9,,2.23659086227417,2.23659086227417,2.34,0.26
138,,2.0555272102356,2.0555272102356,1.5500007,0.25
138.1,,2.20111632347107,2.20111632347107,1.5500007,0.25
138.2,,2.47689986228943,2.47689986228943,2.25,0.25
138.3,,1.98627018928528,1.98627018928528,2.25,0.25
138.4,,1.91818714141846,1.91818714141846,2.25,0.25
138.5,,2.56659984588623,2.56659984588623,2.25,0.25
138.6,,2.23658895492554,2.23658895492554,2.25,0.25
138.7,,1.85442209243774,1.85442209243774,2.25,0.25
138.8,,2.2866837978363,2.2866837978363,1.4600008,0.24000001
138.9,,2.32794189453125,2.32794189453125,1.4600008,0.24000001
139,,2.10564756393433,2.10564756393433,2.16,0.24000001
139.1,,2.22341632843018,2.22341632843018,2.16,0.24000001
139.2,,2.04829883575439,2.04829883575439,2.16,0.24000001
139.3,,2.19715046882629,2.19715046882629,2.16,0.24000001
139.4,,2.47472381591797,2.47472381591797,2.16,0.24000001
139.5,,1.98507630825043,1.98507630825043,2.16,0.24000001
139.6,,1.91753196716309,1.91753196716309,2.16,0.24000001
139.7,,2.11929655075073,2.11929655075073,1.3700008,0.23000002
139.8,,2.43811678886414,2.43811678886414,1.3700008,0.23000002
139.9,,1.51804769039154,1.51804769039154,2.0700002,0.23000002
140,,2.10823774337769,2.10823774337769,2.0700002,0.23000002
140.1,,2.22392845153809,2.22392845153809,2.0700002,0.23000002
140.2,,2.04857993125916,2.04857993125916,1.2800009,0.22000003
140.3,,1.75126957893372,1.75126957893372,1.2800009,0.22000003
140.4,,1.78925240039825,1.78925240039825,1.9800003,0.22000003
140.5,,2.04891490936279,2.04891490936279,1.9800003,0.22000003
140.6,,2.39950132369995,2.39950132369995,1.9800003,0.22000003
140.7,,1.49686098098755,1.49686098098755,1.1899916,0.20999992
140.8,,1.64966940879822,1.64966940879822,1.1899916,0.20999992
140.9,,1.97324085235596,1.97324085235596,1.8899993,0.20999992
141,,2.35707354545593,2.35707354545593,1.8899993,0.20999992
141.1,,1.47358274459839,1.47358274459839,1.1,0.19999993
141.2,,2.08384156227112,2.08384156227112,1.1,0.19999993
141.3,,1.76450836658478,1.76450836658478,1.0100001,0.18999994
141.4,,1.79651594161987,1.79651594161987,1.0100001,0.18999994
141.5,,1.61297297477722,1.61297297477722,1.7099994,0.18999994
141.6,,1.26321065425873,1.26321065425873,0.9200002,0.17999995
141.7,,1.32359194755554,1.32359194755554,0.9200002,0.17999995
141.8,,1.99221980571747,1.99221980571747,1.6199995,0.17999995
141.9,,1.2734032869339,1.2734032869339,0.8300003,0.16999996
142,,1.52706789970398,1.52706789970398,0.8300003,0.16999996
142.1,,1.46513855457306,1.46513855457306,0.74000037,0.15999997
142.2,,1.18210029602051,1.18210029602051,0.74000037,0.15999997
142.3,,1.27909016609192,1.27909016609192,1.4399997,0.15999997
142.4,,1.52696752548218,1.52696752548218,0.65000045,0.14999998
142.5,,1.01813948154449,1.01813948154449,0.65000045,0.14999998
142.6,,1.38701570034027,1.38701570034027,1.3499998,0.14999998
142.7,,1.38829803466797,1.38829803466797,1.3499998,0.14999998
142.8,,1.14267897605896,1.14267897605896,0.56000054,0.13999999
142.9,,1.29672980308533,1.29672980308533,-0.22999871,0.13
143,,1.14212679862976,1.14212679862976,-0.31999862,0.120000005
143.1,,0.848673045635223,0.848673045635223,0.3800007,0.120000005
143.2,,1.33988344669342,1.33988344669342,1.08,0.120000005
143.3,,0.961341261863708,0.961341261863708,1.08,0.120000005
143.4,,0.507001876831055,0.507001876831055,1.08,0.120000005
143.5,,1.39490520954132,1.39490520954132,1.08,0.120000005
143.6,,1.19599139690399,1.19599139690399,0.2900008,0.110000014
143.7,,0.431282162666321,0.431282162666321,0.2900008,0.110000014
143.8,,1.11087918281555,1.11087918281555,0.9900001,0.110000014
143.9,,1.28264045715332,1.28264045715332,0.9900001,0.110000014
144,,0.683284819126129,0.683284819126129,0.9900001,0.110000014
144.1,,1.04468011856079,1.04468011856079,0.9900001,0.110000014
144.2,,1.00383806228638,1.00383806228638,0.20000088,0.100000024
144.3,,3.00432777404785,3.00432777404785,4.4,0.4000001
144.4,,2.52897071838379,2.52897071838379,4.3,0.4000001
144.5,,3.6088752746582,3.6088752746582,3.6000009,0.4000001
144.6,,2.41070079803467,2.41070079803467,3.6000009,0.4000001
144.7,,3.99394464492798,3.99394464492798,2.8100016,0.3900001
144.8,,2.62465953826904,2.62465953826904,2.8100016,0.3900001
144.9,,3.21410441398621,3.21410441398621,2.7199924,0.38
145,,1.74683606624603,1.74683606624603,2.7199924,0.38
145.1,,2.73640465736389,2.73640465736389,2.6300008,0.37
145.2,,2.38073682785034,2.38073682785034,1.8400015,0.36
145.3,,2.19340324401855,2.19340324401855,1.7500015,0.35000002
145.4,,1.17649924755096,1.17649924755096,1.6600016,0.34000003
145.5,,1.52756690979004,1.52756690979004,1.5700017,0.33000004
145.6,,0.602574408054352,0.602574408054352,0.69000256,0.31000006
145.7,,1.65743911266327,1.65743911266327,0.60000265,0.30000007
145.8,,0.669905722141266,0.669905722141266,1.2100021,0.29000008
145.9,,0.803585827350616,0.803585827350616,0.3300029,0.2700001
146,,0.196234554052353,0.196234554052353,0.23999357,0.26
146.1,,0.9897381067276,0.9897381067276,0.849993,0.25
146.2,,-0.142467975616455,-0.142467975616455,-0.029997826,0.23000002
146.3,,-0.089072361588478,-0.089072361588478,-0.11999774,0.22000003
146.4,,0.153415679931641,0.153415679931641,0.49000168,0.21000004
146.5,,0.073266193270683,0.073266193270683,-0.38999748,0.19000006
146.6,,-0.645296454429626,-0.645296454429626,-0.4799974,0.18000007
146.7,,0.082985460758209,0.082985460758209,0.13000202,0.17000008
146.8,,0.261359184980392,0.261359184980392,0.040002108,0.16000009
146.9,,0.133484199643135,0.133484199643135,-0.049997807,0.1500001
147,,0.687269508838654,0.687269508838654,-0.13999772,0.1400001
147.1,,0.774218261241913,0.774218261241913,0.5600016,0.1400001
147.2,,0.585290193557739,0.585290193557739,0.46999228,0.13
147.3,,0.317789554595947,0.317789554595947,-0.32000697,0.120000005
147.4,,0.787442684173584,0.787442684173584,-0.40999854,0.110000014
147.5,,0.823547840118408,0.823547840118408,0.2900008,0.110000014
147.6,,0.61893355846405,0.61893355846405,0.20000088,0.100000024
147.7,,0.335300952196121,0.335300952196121,-0.58999836,0.09000003
147.8,,-0.056949108839035,-0.056949108839035,0.11000097,0.09000003
147.9,,0.412691742181778,0.412691742181778,0.020001054,0.08000004
148,,-0.011750400066376,-0.011750400066376,-0.7699982,0.07000005
148.1,,0.430911928415298,0.430911928415298,-0.06999886,0.07000005
148.2,,0.899522483348846,0.899522483348846,0.6300005,0.07000005
148.3,,0.486354559659958,0.486354559659958,-0.15999877,0.060000062
148.4,,0.473198533058167,0.473198533058167,-0.15999877,0.060000062
148.5,,0.252449065446854,0.252449065446854,-0.24999869,0.05000007
148.6,,-0.099668622016907,-0.099668622016907,-0.24999869,0.05000007
148.7,,0.389253377914429,0.389253377914429,0.45000064,0.05000007
148.8,,0.419923305511475,0.419923305511475,-0.3399986,0.04000008
148.9,,0.223219260573387,0.223219260573387,-0.3399986,0.04000008
149,,-0.115705750882626,-0.115705750882626,0.36000073,0.04000008
149.1,,-0.070657223463059,-0.070657223463059,0.36000073,0.04000008
149.2,,0.167590275406837,0.167590275406837,-0.42999852,0.03000009
149.3,,-0.163465142250061,-0.163465142250061,-0.42999852,0.03000009
149.4,,-0.327862739562988,-0.327862739562988,0.27000082,0.03000009
149.5,,-0.187058568000793,-0.187058568000793,0.27000082,0.03000009
149.6,,0.103725902736187,0.103725902736187,0.27000082,0.03000009
149.7,,0.049735426902771,0.049735426902771,-0.51999843,0.0200001
149.8,,-0.21088881790638,-0.21088881790638,-0.51999843,0.0200001
149.9,,-0.37112021446228,-0.37112021446228,-0.61000776,0.00999999
150,,-0.025426089763641,-0.025426089763641,0.1800009,0.0200001
150.1,,-0.238856747746468,-0.238856747746468,0.089999914,0.00999999
150.2,,-0.586958944797516,-0.586958944797516,-0.61000776,0.00999999
150.3,,-0.130577474832535,-0.130577474832535,0.089999914,0.00999999
150.4,,-0.52755081653595,-0.52755081653595,-0.69999933,0
150.5,,-0.563955068588257,-0.563955068588257,-1.4899986,-0.00999999
150.6,,-0.131226226687431,-0.131226226687431,-0.78999925,-0.00999999
150.7,,-0.95917010307312,-0.95917010307312,-0.87999916,-0.01999998
150.8,,-0.565795719623566,-0.565795719623566,-0.87999916,-0.01999998
150.9,,-0.11896613240242,-0.11896613240242,-0.17999983,-0.01999998
151,,-0.353052318096161,-0.353052318096161,-0.9699991,-0.029999971
151.1,,-0.66450846195221,-0.66450846195221,-1.7599983,-0.03999996
151.2,,-0.404127597808838,-0.404127597808838,-1.059999,-0.03999996
151.3,,-0.699109673500061,-0.699109673500061,-1.1499989,-0.049999952
151.4,,-1.11588525772095,-1.11588525772095,-1.9399981,-0.059999943
151.5,,-0.638508558273315,-0.638508558273315,-1.2399988,-0.059999943
151.6,,-1.29113876819611,-1.29113876819611,-1.3299987,-0.06999993
151.7,,-1.17919588088989,-1.17919588088989,-1.3299987,-0.06999993
151.8,,-0.934754490852356,-0.934754490852356,-0.6299994,-0.06999993
151.9,,-0.990241646766663,-0.990241646766663,-1.4199986,-0.07999992
152,,-1.47754120826721,-1.47754120826721,-2.209998,-0.089999914
152.1,,-0.668805658817291,-0.668805658817291,-1.5099986,-0.089999914
152.2,,-1.30454099178314,-1.30454099178314,-1.5999985,-0.099999905
152.3,,-1.22034549713135,-1.22034549713135,-1.5999985,-0.099999905
152.4,,-0.957331478595733,-0.957331478595733,-1.6899984,-0.109999895
152.5,,-0.586260616779327,-0.586260616779327,-1.6899984,-0.109999895
152.6,,-1.28647017478943,-1.28647017478943,-0.98999906,-0.109999895
152.7,,-0.980341255664825,-0.980341255664825,-0.98999906,-0.109999895
152.8,,-0.612155079841614,-0.612155079841614,-1.7800077,-0.120000005
152.9,,-0.84046334028244,-0.84046334028244,-1.7800077,-0.120000005
153,,-0.779482543468475,-0.779482543468475,-1.08,-0.120000005
153.1,,-0.488682627677918,-0.488682627677918,-1.08,-0.120000005
153.2,,-0.78598940372467,-0.78598940372467,-1.08,-0.120000005
153.3,,-0.289381146430969,-0.289381146430969,-0.28999138,-0.109999895
153.4,,-0.679999113082886,-0.679999113082886,-1.08,-0.120000005
153.5,,-0.877686381340027,-0.877686381340027,-0.98999906,-0.109999895
153.6,,-0.352961272001266,-0.352961272001266,-0.28999138,-0.109999895
153.7,,-0.254668861627579,-0.254668861627579,-0.98999906,-0.109999895
153.8,,-1.1045401096344,-1.1045401096344,-0.98999906,-0.109999895
153.9,,-0.464156150817871,-0.464156150817871,-0.19999981,-0.099999905
154,,-0.328946679830551,-0.328946679830551,-0.19999981,-0.099999905
154.1,,-0.685079157352448,-0.685079157352448,-0.89999914,-0.099999905
154.2,,-0.495526194572449,-0.495526194572449,-0.89999914,-0.099999905
154.3,,-0.779832005500793,-0.779832005500793,-0.89999914,-0.099999905
154.4,,-0.495565950870514,-0.495565950870514,-0.109999895,-0.089999914
154.5,,-0.828443050384522,-0.828443050384522,-0.109999895,-0.089999914
154.6,,-0.528815090656281,-0.528815090656281,-0.8099992,-0.089999914
154.7,,-0.592814087867737,-0.592814087867737,-0.8099992,-0.089999914
154.8,,-0.196664184331894,-0.196664184331894,-0.8099992,-0.089999914
154.9,,-0.86732017993927,-0.86732017993927,-0.8099992,-0.089999914
155,,-0.543566942214966,-0.543566942214966,-0.01999998,-0.07999992
155.1,,-0.404614597558975,-0.404614597558975,-0.01999998,-0.07999992
155.2,,-0.296278774738312,-0.296278774738312,-0.7199993,-0.07999992
155.3,,-0.91539591550827,-0.91539591550827,-0.7199993,-0.07999992
155.4,,-0.373650848865509,-0.373650848865509,-0.7199993,-0.07999992
155.5,,-0.514260530471802,-0.514260530471802,-0.7199993,-0.07999992
155.6,,-0.349858373403549,-0.349858373403549,-0.7199993,-0.07999992
155.7,,-0.748499631881714,-0.748499631881714,-0.7199993,-0.07999992
155.8,,-0.484953612089157,-0.484953612089157,0.06999993,-0.06999993
155.9,,-0.568749189376831,-0.568749189376831,0.06999993,-0.06999993
156,,-0.183460801839829,-0.183460801839829,-1.4199986,-0.07999992
156.1,,-0.860076010227203,-0.860076010227203,-1.4199986,-0.07999992
156.2,,-0.787832498550415,-0.787832498550415,0.06999993,-0.06999993
156.3,,-0.290392339229584,-0.290392339229584,0.06999993,-0.06999993
156.4,,-0.481850147247314,-0.481850147247314,-0.6299994,-0.06999993
156.5,,-0.567046403884888,-0.567046403884888,-0.6299994,-0.06999993
156.6,,-0.632691025733948,-0.632691025733948,-0.6299994,-0.06999993
156.7,,-0.656384706497192,-0.656384706497192,-0.6299994,-0.06999993
156.8,,-0.924316167831421,-0.924316167831421,-0.6299994,-0.06999993
156.9,,-0.365275025367737,-0.365275025367737,-0.6299994,-0.06999993
157,,-0.522935032844543,-0.522935032844543,-0.6299994,-0.06999993
157.1,,-1.28799259662628,-1.28799259662628,-0.6299994,-0.06999993
157.2,,-0.578078508377075,-0.578078508377075,-0.6299994,-0.06999993
157.3,,-0.62642115354538,-0.62642115354538,-0.6299994,-0.06999993
157.4,,-0.65963625907898,-0.65963625907898,-0.6299994,-0.06999993
157.5,,-0.468296825885773,-0.468296825885773,-0.6299994,-0.06999993
157.6,,-1.0296231508255,-1.0296231508255,-0.6299994,-0.06999993
157.7,,-0.867585778236389,-0.867585778236389,-0.6299994,-0.06999993
157.8,,-0.595659673213959,-0.595659673213959,-0.6299994,-0.06999993
157.9,,-0.184955462813377,-0.184955462813377,0.15999985,-0.059999943
158,,-0.868534803390503,-0.868534803390503,0.15999985,-0.059999943
158.1,,-0.33467024564743,-0.33467024564743,-0.5399995,-0.059999943
158.2,,-0.303272008895874,-0.303272008895874,-0.5399995,-0.059999943
158.3,,-0.469068348407745,-0.469068348407745,-0.5399995,-0.059999943
158.4,,-0.579881966114044,-0.579881966114044,-0.5399995,-0.059999943
158.5,,-0.176298901438713,-0.176298901438713,-0.5399995,-0.059999943
158.6,,-0.660913825035095,-0.660913825035095,-0.5399995,-0.059999943
158.7,,-0.220757588744163,-0.220757588744163,-0.5399995,-0.059999943
158.8,,-0.44364458322525,-0.44364458322525,-0.5399995,-0.059999943
158.9,,-0.546084702014923,-0.546084702014923,-0.5399995,-0.059999943
159,,-0.419265985488892,-0.419265985488892,-0.5399995,-0.059999943
159.1,,-0.088175877928734,-0.088175877928734,-0.5399995,-0.059999943
159.2,,-0.815436065196991,-0.815436065196991,-0.5399995,-0.059999943
159.3,,-0.305537223815918,-0.305537223815918,-0.5399995,-0.059999943
159.4,,-0.287287980318069,-0.287287980318069,0.24999976,-0.049999952
159.5,,-0.015765249729157,-0.015765249729157,0.24999976,-0.049999952
159.6,,-1.19207549095154,-1.19207549095154,-1.2399988,-0.059999943
159.7,,-0.512183010578156,-0.512183010578156,-0.44999957,-0.049999952
159.8,,-0.400665581226349,-0.400665581226349,0.24999976,-0.049999952
159.9,,-0.077970638871193,-0.077970638871193,-0.44999957,-0.049999952
160,,-0.358725190162659,-0.358725190162659,-0.44999957,-0.049999952
160.1,,-0.922439515590668,-0.922439515590668,-0.44999957,-0.049999952
160.2,,-0.625755548477173,-0.625755548477173,-0.44999957,-0.049999952
160.3,,-0.201467767357826,-0.201467767357826,-0.44999957,-0.049999952
160.4,,-0.426482707262039,-0.426482707262039,-0.44999957,-0.049999952
160.5,,-0.508503377437592,-0.508503377437592,-0.44999957,-0.049999952
160.6,,-0.398646712303162,-0.398646712303162,0.33999968,-0.03999996
160.7,,-0.07686297595501,-0.07686297595501,0.33999968,-0.03999996
160.8,,-0.774485468864441,-0.774485468864441,-0.35999966,-0.03999996
160.9,,-0.283069431781769,-0.283069431781769,-0.35999966,-0.03999996
161,,-0.274960875511169,-0.274960875511169,-0.35999966,-0.03999996
161.1,,-0.425369918346405,-0.425369918346405,-0.35999966,-0.03999996
161.2,,-0.549328148365021,-0.549328148365021,-0.35999966,-0.03999996
161.3,,-0.575903415679932,-0.575903415679932,-0.35999966,-0.03999996
161.4,,-0.435626208782196,-0.435626208782196,-0.35999966,-0.03999996
161.5,,-0.513520061969757,-0.513520061969757,-0.35999966,-0.03999996
161.6,,-0.597692310810089,-0.597692310810089,-0.35999966,-0.03999996
161.7,,-0.354198485612869,-0.354198485612869,0.4299996,-0.029999971
161.8,,-0.065746128559113,-0.065746128559113,0.4299996,-0.029999971
161.9,,-0.062342654913664,-0.062342654913664,-0.26999974,-0.029999971
162,,-0.10191061347723,-0.10191061347723,-0.26999974,-0.029999971
162.1,,-0.330424726009369,-0.330424726009369,-0.26999974,-0.029999971
162.2,,-0.469070494174957,-0.469070494174957,0.5199995,-0.01999998
162.3,,0.350470840930939,0.350470840930939,0.5199995,-0.01999998
162.4,,0.152747601270676,0.152747601270676,-0.17999983,-0.01999998
162.5,,0.029370069503784,0.029370069503784,-0.17999983,-0.01999998
162.6,,0.194305583834648,0.194305583834648,-0.17999983,-0.01999998
162.7,,-0.167903751134872,-0.167903751134872,-0.17999983,-0.01999998
162.8,,0.284705936908722,0.284705936908722,-0.17999983,-0.01999998
162.9,,0.347667276859283,0.347667276859283,-0.17999983,-0.01999998
163,,0.15120941400528,0.15120941400528,0.6099994,-0.00999999
163.1,,0.056691456586123,0.056691456586123,0.6099994,-0.00999999
163.2,,-0.03894454985857,-0.03894454985857,-0.089999914,-0.00999999
163.3,,-0.047637790441513,-0.047637790441513,-0.089999914,-0.00999999
163.4,,-0.065677367150784,-0.065677367150784,-0.089999914,-0.00999999
163.5,,0.155427142977715,0.155427142977715,0.69999933,0
163.6,,0.045735567808151,0.045735567808151,0.69999933,0
163.7,,-0.249417677521706,-0.249417677521706,0,0
163.8,,0.041346818208695,0.041346818208695,0,0
163.9,,-0.003585392609239,-0.003585392609239,0.78999925,0.00999999
164,,0.17622435092926,0.17622435092926,0.78999925,0.00999999
164.1,,0.070416063070297,0.070416063070297,0.089999914,0.00999999
