time,ref,meas,u,target_h,error,Target
138.6,,1.3539183139801025,1.3539183139801025,,0.25,2.25
138.70000000000002,,1.0025227069854736,1.0025227069854736,,0.24000001,1.4600008
138.8,,1.8704684972763062,1.8704684972763062,,0.24000001,1.4600008
138.9,,3.13498592376709,3.13498592376709,,0.24000001,2.16
139.0,,1.2379282712936401,1.2379282712936401,,0.24000001,2.16
139.1,,2.0497961044311523,2.0497961044311523,,0.24000001,2.16
139.20000000000002,,0.7020983695983887,0.7020983695983887,,0.24000001,2.16
139.3,,2.4155073165893555,2.4155073165893555,,0.24000001,2.16
139.4,,2.572032928466797,2.572032928466797,,0.24000001,2.16
139.5,,2.051933526992798,2.051933526992798,,0.24000001,2.16
139.6,,1.5333292484283447,1.5333292484283447,,0.23000002,1.3700008
139.70000000000002,,1.2209500074386597,1.2209500074386597,,0.23000002,1.3700008
139.8,,1.8952996730804443,1.8952996730804443,,0.23000002,2.0700002
139.9,,1.8515067100524902,1.8515067100524902,,0.23000002,2.0700002
140.0,,1.631155252456665,1.631155252456665,,0.23000002,2.0700002
140.1,,1.7210811376571655,1.7210811376571655,,0.22000003,1.2800009
140.20000000000002,,1.4680700302124023,1.4680700302124023,,0.22000003,1.2800009
140.3,,1.8292160034179688,1.8292160034179688,,0.22000003,1.9800003
140.4,,2.8291749954223633,2.8291749954223633,,0.22000003,1.9800003
140.5,,1.8607946634292603,1.8607946634292603,,0.22000003,1.9800003
140.6,,0.8884378671646118,0.8884378671646118,,0.20999992,1.1899916
140.70000000000002,,1.3543524742126465,1.3543524742126465,,0.20999992,1.1899916
140.8,,1.6693365573883057,1.6693365573883057,,0.20999992,1.8899993
140.9,,1.288105845451355,1.288105845451355,,0.20999992,1.8899993
141.0,,1.3155914545059204,1.3155914545059204,,0.19999993,1.1
141.1,,1.1134384870529175,1.1134384870529175,,0.19999993,1.1
141.20000000000002,,1.2667222023010254,1.2667222023010254,,0.18999994,1.0100001
141.3,,1.1169297695159912,1.1169297695159912,,0.18999994,1.0100001
141.4,,1.8439379930496216,1.8439379930496216,,0.18999994,1.7099994
141.5,,1.2512301206588745,1.2512301206588745,,0.17999995,0.9200002
141.6,,1.3960689306259155,1.3960689306259155,,0.17999995,0.9200002
141.70000000000002,,1.1531755924224854,1.1531755924224854,,0.17999995,1.6199995
141.8,,0.5416923761367798,0.5416923761367798,,0.16999996,0.8300003
141.9,,1.7060185670852661,1.7060185670852661,,0.16999996,0.8300003
142.0,,0.9377554655075073,0.9377554655075073,,0.15999997,0.74000037
142.1,,1.4253507852554321,1.4253507852554321,,0.15999997,0.74000037
142.20000000000002,,1.473348617553711,1.473348617553711,,0.15999997,1.4399997
142.3,,1.6431615352630615,1.6431615352630615,,0.14999998,0.65000045
142.4,,0.7836307883262634,0.7836307883262634,,0.14999998,0.65000045
142.5,,1.3736517429351807,1.3736517429351807,,0.14999998,1.3499998
142.6,,1.3952066898345947,1.3952066898345947,,0.14999998,1.3499998
142.70000000000002,,1.481489658355713,1.481489658355713,,0.13999999,0.56000054
142.8,,0.8268907070159912,0.8268907070159912,,0.13,-0.22999871
142.9,,0.8721346855163574,0.8721346855163574,,0.120000005,-0.31999862
143.0,,0.40292391180992126,0.40292391180992126,,0.120000005,0.3800007
143.1,,1.1146222352981567,1.1146222352981567,,0.120000005,1.08
143.20000000000002,,0.6457440257072449,0.6457440257072449,,0.120000005,1.08
143.3,,1.281165361404419,1.281165361404419,,0.120000005,1.08
143.4,,0.7279773950576782,0.7279773950576782,,0.120000005,1.08
143.5,,0.8232946395874023,0.8232946395874023,,0.110000014,0.2900008
143.6,,0.8306362628936768,0.8306362628936768,,0.110000014,0.2900008
143.70000000000002,,0.750896155834198,0.750896155834198,,0.110000014,0.9900001
143.8,,0.4661484360694885,0.4661484360694885,,0.110000014,0.9900001
143.9,,0.6940124034881592,0.6940124034881592,,0.110000014,0.9900001
144.0,,0.31497320532798767,0.31497320532798767,,0.110000014,0.9900001
144.1,,1.071195125579834,1.071195125579834,,0.100000024,0.20000088
144.20000000000002,,4.119513511657715,4.119513511657715,,0.4000001,5.6300015
144.3,,3.4920496940612793,3.4920496940612793,,0.4000001,5.7000012
144.4,,4.053142547607422,4.053142547607422,,0.4000001,3.6000009
144.5,,3.2900094985961914,3.2900094985961914,,0.4000001,3.6000009
144.6,,3.663346767425537,3.663346767425537,,0.3900001,2.8100016
144.70000000000002,,2.2217555046081543,2.2217555046081543,,0.3900001,2.8100016
144.8,,2.3832740783691406,2.3832740783691406,,0.38,2.7199924
144.9,,2.041527032852173,2.041527032852173,,0.38,2.7199924
145.0,,1.609818458557129,1.609818458557129,,0.37,2.6300008
145.1,,1.1822395324707031,1.1822395324707031,,0.36,1.8400015
145.20000000000002,,-0.03529620170593262,-0.03529620170593262,,0.35000002,1.7500015
145.3,,1.7081001996994019,1.7081001996994019,,0.34000003,1.6600016
145.4,,0.9559948444366455,0.9559948444366455,,0.33000004,1.5700017
145.5,,1.6376804113388062,1.6376804113388062,,0.31000006,0.69000256
145.6,,1.308465838432312,1.308465838432312,,0.30000007,0.60000265
145.70000000000002,,0.8587014675140381,0.8587014675140381,,0.29000008,1.2100021
145.8,,-0.5007628202438354,-0.5007628202438354,,0.2700001,0.3300029
145.9,,1.4747321605682373,1.4747321605682373,,0.26,0.23999357
146.0,,0.27640852332115173,0.27640852332115173,,0.25,0.849993
146.1,,-0.3917063772678375,-0.3917063772678375,,0.23000002,-0.029997826
146.20000000000002,,-0.3237253427505493,-0.3237253427505493,,0.22000003,-0.11999774
146.3,,0.4194681644439697,0.4194681644439697,,0.21000004,0.49000168
146.4,,0.5861597061157227,0.5861597061157227,,0.19000006,-0.38999748
146.5,,0.2130661904811859,0.2130661904811859,,0.18000007,-0.4799974
146.6,,0.16364634037017822,0.16364634037017822,,0.17000008,0.13000202
146.70000000000002,,-0.8379026651382446,-0.8379026651382446,,0.16000009,0.040002108
146.8,,1.646384358406067,1.646384358406067,,0.1500001,-0.049997807
146.9,,0.2847411632537842,0.2847411632537842,,0.1400001,-0.13999772
147.0,,0.6044396758079529,0.6044396758079529,,0.1400001,0.5600016
147.1,,0.393833190202713,0.393833190202713,,0.13,0.46999228
147.20000000000002,,0.36347663402557373,0.36347663402557373,,0.120000005,-0.32000697
147.3,,0.27485382556915283,0.27485382556915283,,0.110000014,-0.40999854
147.4,,0.599557638168335,0.599557638168335,,0.110000014,0.2900008
147.5,,0.26833462715148926,0.26833462715148926,,0.100000024,0.20000088
147.6,,0.10478794574737549,0.10478794574737549,,0.09000003,-0.58999836
147.70000000000002,,0.5155848860740662,0.5155848860740662,,0.09000003,0.11000097
147.8,,0.8017877340316772,0.8017877340316772,,0.08000004,0.020001054
147.9,,0.027432799339294434,0.027432799339294434,,0.07000005,-0.7699982
148.0,,0.3543015718460083,0.3543015718460083,,0.07000005,-0.06999886
148.1,,0.2703235149383545,0.2703235149383545,,0.07000005,0.6300005
148.20000000000002,,-0.11189818382263184,-0.11189818382263184,,0.060000062,-0.15999877
148.3,,0.28550463914871216,0.28550463914871216,,0.060000062,-0.15999877
148.4,,0.11326591670513153,0.11326591670513153,,0.05000007,-0.24999869
148.5,,0.028220288455486298,0.028220288455486298,,0.05000007,-0.24999869
148.6,,0.1370221972465515,0.1370221972465515,,0.05000007,0.45000064
148.70000000000002,,0.16303831338882446,0.16303831338882446,,0.04000008,-0.3399986
148.8,,-0.2879599630832672,-0.2879599630832672,,0.04000008,-0.3399986
148.9,,0.1985713243484497,0.1985713243484497,,0.04000008,0.36000073
149.0,,0.07034119963645935,0.07034119963645935,,0.04000008,0.36000073
149.1,,-0.33373063802719116,-0.33373063802719116,,0.03000009,-0.42999852
149.20000000000002,,-0.19249142706394196,-0.19249142706394196,,0.03000009,-0.42999852
149.3,,-0.09504573047161102,-0.09504573047161102,,0.03000009,0.27000082
149.4,,-0.2923051118850708,-0.2923051118850708,,0.03000009,0.27000082
149.5,,-0.048948921263217926,-0.048948921263217926,,0.03000009,0.27000082
149.6,,-0.05187588930130005,-0.05187588930130005,,0.0200001,-0.51999843
149.70000000000002,,-0.025614552199840546,-0.025614552199840546,,0.0200001,-0.51999843
149.8,,-0.0403541699051857,-0.0403541699051857,,0.00999999,-0.61000776
149.9,,-0.3883882462978363,-0.3883882462978363,,0.0200001,0.1800009
150.0,,-0.5602356791496277,-0.5602356791496277,,0.00999999,0.089999914
150.1,,-0.6450880765914917,-0.6450880765914917,,0.00999999,-0.61000776
150.20000000000002,,-0.318522572517395,-0.318522572517395,,0.00999999,0.089999914
150.3,,-0.5257383584976196,-0.5257383584976196,,0.0,-0.69999933
150.4,,-0.6280544996261597,-0.6280544996261597,,-0.00999999,-1.4899986
150.5,,-0.6785746812820435,-0.6785746812820435,,-0.00999999,-0.78999925
150.6,,-0.703519880771637,-0.703519880771637,,-0.01999998,-0.87999916
150.70000000000002,,-0.7158370018005371,-0.7158370018005371,,-0.01999998,-0.87999916
150.8,,-0.7219187021255493,-0.7219187021255493,,-0.01999998,-0.17999983
150.9,,-1.0656778812408447,-1.0656778812408447,,-0.029999971,-0.9699991
151.0,,-0.8946582078933716,-0.8946582078933716,,-0.03999996,-1.7599983
151.1,,-0.8102145791053772,-0.8102145791053772,,-0.03999996,-1.059999
151.20000000000002,,-0.8916071653366089,-0.8916071653366089,,-0.049999952,-1.1499989
