time,ref,meas,u,target_h,error,Target
242.8,,1.950786828994751,1.950786828994751,,0.34000003,2.3600008
242.9,,0.8747263550758362,0.8747263550758362,,0.34000003,2.3600008
243.0,,1.5705708265304565,1.5705708265304565,,0.33000004,2.2700012
243.10000000000002,,1.8275582790374756,1.8275582790374756,,0.33000004,2.2700012
243.20000000000002,,1.0054064989089966,1.0054064989089966,,0.32000005,2.1800013
243.3,,2.166536569595337,2.166536569595337,,0.32000005,2.1800013
243.4,,2.130770683288574,2.130770683288574,,0.32000005,2.8800006
243.5,,0.6695912480354309,0.6695912480354309,,0.30999994,2.0899918
243.60000000000002,,0.9526786804199219,0.9526786804199219,,0.30999994,2.0899918
243.70000000000002,,1.280207872390747,1.280207872390747,,0.30999994,2.7899995
243.8,,1.3484115600585938,1.3484115600585938,,0.29999995,2.0000002
243.9,,1.069980263710022,1.069980263710022,,0.28999996,1.210001
244.0,,1.3812984228134155,1.3812984228134155,,0.28999996,1.9100003
244.10000000000002,,0.9610130786895752,0.9610130786895752,,0.27999997,1.8200004
244.20000000000002,,0.6051394939422607,0.6051394939422607,,0.27999997,1.8200004
244.3,,1.6356607675552368,1.6356607675552368,,0.27999997,2.5199997
244.4,,0.6345751285552979,0.6345751285552979,,0.26999998,1.7300005
244.5,,0.7168477773666382,0.7168477773666382,,0.26999998,1.7300005
244.60000000000002,,2.1300177574157715,2.1300177574157715,,0.26,1.6400006
244.70000000000002,,1.6967759132385254,1.6967759132385254,,0.26,1.6400006
244.8,,1.4741551876068115,1.4741551876068115,,0.26,2.34
244.9,,1.630584716796875,1.630584716796875,,0.25,1.5500007
245.0,,1.3539243936538696,1.3539243936538696,,0.25,1.5500007
245.10000000000002,,1.8842830657958984,1.8842830657958984,,0.25,2.25
245.20000000000002,,1.3332029581069946,1.3332029581069946,,0.24000001,1.4600008
245.3,,0.995049238204956,0.995049238204956,,0.24000001,1.4600008
245.4,,2.480135202407837,2.480135202407837,,0.23000002,1.3700008
245.5,,2.5318222045898438,2.5318222045898438,,0.23000002,1.3700008
245.60000000000002,,1.6564733982086182,1.6564733982086182,,0.22000003,1.2800009
245.70000000000002,,1.6611191034317017,1.6611191034317017,,0.22000003,1.2800009
245.8,,2.49705171585083,2.49705171585083,,0.22000003,1.9800003
245.9,,1.5007320642471313,1.5007320642471313,,0.21000004,1.190001
246.0,,1.5922307968139648,1.5922307968139648,,0.21000004,1.190001
