time,ref,meas,u,Target,error
82,,-2.44217944145203,-2.44217944145203,-2.0806985,-0.014837878
82.1,,-2.44218587875366,-2.44218587875366,-2.0818026,-0.014723992
82.2,,-2.44218778610229,-2.44218778610229,-2.0828986,-0.01461098
82.3,,-2.44218826293945,-2.44218826293945,-2.083986,-0.014498835
82.4,,-2.44218826293945,-2.44218826293945,-2.085065,-0.014387553
82.5,,-2.44218826293945,-2.44218826293945,-2.0861359,-0.014277123
82.6,,-2.44218826293945,-2.44218826293945,-2.0871983,-0.014167541
82.7,,-2.44218826293945,-2.44218826293945,-2.0882528,-0.0140588
82.8,,-2.44218826293945,-2.44218826293945,-2.089299,-0.013950894
82.9,,-2.44218826293945,-2.44218826293945,-2.0903373,-0.013843816
83,,-2.44218826293945,-2.44218826293945,-2.0913677,-0.01373756
83.1,,-2.44218826293945,-2.44218826293945,-2.09239,-0.01363212
83.2,,-2.44218826293945,-2.44218826293945,-2.0934048,-0.013527488
83.3,,-2.44218826293945,-2.44218826293945,-2.0944114,-0.01342366
83.4,,-2.44218826293945,-2.44218826293945,-2.0954106,-0.0133206295
83.5,,-2.44218826293945,-2.44218826293945,-2.096402,-0.013218389
83.6,,-2.44218826293945,-2.44218826293945,-2.0973856,-0.0131169325
83.7,,-2.44218826293945,-2.44218826293945,-2.0983617,-0.013016256
83.8,,-2.44218826293945,-2.44218826293945,-2.0993307,-0.012916352
83.9,,-2.44218826293945,-2.44218826293945,-2.100292,-0.012817214
84,,-2.44218826293945,-2.44218826293945,-2.1012459,-0.012718838
84.1,,-2.44218826293945,-2.44218826293945,-2.1021924,-0.0126212165
84.2,,-2.44218826293945,-2.44218826293945,-2.1031318,-0.012524344
84.3,,-2.44218826293945,-2.44218826293945,-2.1040637,-0.012428216
84.4,,-2.44218826293945,-2.44218826293945,-2.1049888,-0.012332825
84.5,,-2.44218826293945,-2.44218826293945,-2.1059067,-0.012238166
84.6,,-2.44218826293945,-2.44218826293945,-2.1068175,-0.012144234
84.7,,-2.44218826293945,-2.44218826293945,-2.1077213,-0.012051023
84.8,,-2.44218826293945,-2.44218826293945,-2.1086183,-0.011958526
84.9,,-2.44218826293945,-2.44218826293945,-2.1095083,-0.011866741
85,,-2.44218826293945,-2.44218826293945,-2.1103914,-0.011775659
85.1,,-2.44218826293945,-2.44218826293945,-2.1112678,-0.011685277
85.2,,-2.44218826293945,-2.44218826293945,-2.1121373,-0.011595589
85.3,,-2.44218826293945,-2.44218826293945,-2.1130004,-0.011506589
85.4,,-2.44218826293945,-2.44218826293945,-2.1138568,-0.011418272
85.5,,-2.44218826293945,-2.44218826293945,-2.1147065,-0.0113306325
85.6,,-2.44218826293945,-2.44218826293945,-2.1155498,-0.011243666
85.7,,-2.44218826293945,-2.44218826293945,-2.1163867,-0.011157367
85.8,,-2.44218826293945,-2.44218826293945,-2.117217,-0.01107173
85.9,,-2.44218826293945,-2.44218826293945,-2.118041,-0.010986751
86,,-2.44218826293945,-2.44218826293945,-2.1188588,-0.010902424
86.1,,-2.44218826293945,-2.44218826293945,-2.1196702,-0.010818744
86.2,,-2.44218826293945,-2.44218826293945,-2.1204753,-0.010735706
86.3,,-2.44218826293945,-2.44218826293945,-2.1212742,-0.010653306
86.4,,-2.44218826293945,-2.44218826293945,-2.1220672,-0.0105715385
86.5,,-2.44218826293945,-2.44218826293945,-2.122854,-0.010490398
86.6,,-2.44218826293945,-2.44218826293945,-2.1236346,-0.01040988
86.7,,-2.44218826293945,-2.44218826293945,-2.1244094,-0.010329981
86.8,,-2.44218826293945,-2.44218826293945,-2.1251783,-0.010250695
86.9,,-2.44218826293945,-2.44218826293945,-2.125941,-0.010172018
87,,-2.44218826293945,-2.44218826293945,-2.1266983,-0.010093944
87.1,,-2.44218826293945,-2.44218826293945,-2.1274495,-0.010016469
87.2,,-2.44218826293945,-2.44218826293945,-2.1281948,-0.00993959
87.3,,-2.44218826293945,-2.44218826293945,-2.1289346,-0.009863299
87.4,,-2.44218826293945,-2.44218826293945,-2.1296687,-0.009787596
87.5,,-2.44218826293945,-2.44218826293945,-2.130397,-0.009712473
87.6,,-2.44218826293945,-2.44218826293945,-2.13112,-0.009637926
87.7,,-2.44218826293945,-2.44218826293945,-2.1318374,-0.009563952
87.8,,-2.44218826293945,-2.44218826293945,-2.132549,-0.009490545
87.9,,-2.44218826293945,-2.44218826293945,-2.1332555,-0.0094177015
88,,-2.44218826293945,-2.44218826293945,-2.1339562,-0.009345418
88.1,,-2.44218826293945,-2.44218826293945,-2.134652,-0.009273688
88.2,,-2.44218826293945,-2.44218826293945,-2.1353421,-0.009202509
88.3,,-2.44218826293945,-2.44218826293945,-2.1360269,-0.009131877
88.4,,-2.44218826293945,-2.44218826293945,-2.1367066,-0.009061786
88.5,,-2.44218826293945,-2.44218826293945,-2.137381,-0.008992234
88.6,,-2.44218826293945,-2.44218826293945,-2.1380503,-0.008923216
88.7,,-2.44218826293945,-2.44218826293945,-2.1387143,-0.008854727
88.8,,-2.44218826293945,-2.44218826293945,-2.1393733,-0.008786764
88.9,,-2.44218826293945,-2.44218826293945,-2.1400273,-0.008719322
89,,-2.44218826293945,-2.44218826293945,-2.1406763,-0.008652398
89.1,,-2.44218826293945,-2.44218826293945,-2.1413202,-0.008585989
89.2,,-2.44218826293945,-2.44218826293945,-2.1419592,-0.008520088
89.3,,-2.44218826293945,-2.44218826293945,-2.1425931,-0.0084546935
89.4,,-2.44218826293945,-2.44218826293945,-2.1432226,-0.008389801
89.5,,-2.44218826293945,-2.44218826293945,-2.143847,-0.008325406
89.6,,-2.44218826293945,-2.44218826293945,-2.1444664,-0.0082615055
89.7,,-2.44218826293945,-2.44218826293945,-2.1450813,-0.008198096
89.8,,-2.44218826293945,-2.44218826293945,-2.1456914,-0.008135173
89.9,,-2.44218826293945,-2.44218826293945,-2.146297,-0.008072733
90,,-2.44218826293945,-2.44218826293945,-2.1468978,-0.008010771
90.1,,-2.44218826293945,-2.44218826293945,-2.147494,-0.007949286
90.2,,-2.44218826293945,-2.44218826293945,-2.1480856,-0.007888272
90.3,,-2.44218826293945,-2.44218826293945,-2.1486726,-0.007827727
90.4,,-2.44218826293945,-2.44218826293945,-2.1492553,-0.007767647
90.5,,-2.44218826293945,-2.44218826293945,-2.1498334,-0.0077080275
90.6,,-2.44218826293945,-2.44218826293945,-2.150407,-0.0076488657
90.7,,-2.44218826293945,-2.44218826293945,-2.1509762,-0.007590158
90.8,,-2.44218826293945,-2.44218826293945,-2.1515412,-0.007531901
90.9,,-2.44218826293945,-2.44218826293945,-2.1521018,-0.007474091
91,,-2.44218826293945,-2.44218826293945,-2.152658,-0.0074167247
91.1,,-2.44218826293945,-2.44218826293945,-2.15321,-0.007359799
91.2,,-2.44218826293945,-2.44218826293945,-2.1537578,-0.00730331
91.3,,-2.44218826293945,-2.44218826293945,-2.1543012,-0.0072472547
91.4,,-2.44218826293945,-2.44218826293945,-2.1548407,-0.007191629
91.5,,-2.44218826293945,-2.44218826293945,-2.155376,-0.007136431
91.6,,-2.44218826293945,-2.44218826293945,-2.155907,-0.0070816567
91.7,,-2.44218826293945,-2.44218826293945,-2.156434,-0.0070273024
91.8,,-2.44218826293945,-2.44218826293945,-2.156957,-0.0069733653
91.9,,-2.44218826293945,-2.44218826293945,-2.157476,-0.006919842
92,,-2.44218826293945,-2.44218826293945,-2.157991,-0.0068667303
92.1,,-2.44218826293945,-2.44218826293945,-2.158502,-0.006814026
92.2,,-2.44218826293945,-2.44218826293945,-2.1590092,-0.0067617255
92.3,,-2.44218826293945,-2.44218826293945,-2.1595125,-0.006709827
92.4,,-2.44218826293945,-2.44218826293945,-2.1600118,-0.006658327
92.5,,-2.44218826293945,-2.44218826293945,-2.1605074,-0.006607222
92.6,,-2.44218826293945,-2.44218826293945,-2.160999,-0.006556509
92.7,,-2.44218826293945,-2.44218826293945,-2.161487,-0.006506186
92.8,,-2.44218826293945,-2.44218826293945,-2.1619713,-0.0064562485
92.9,,-2.44218826293945,-2.44218826293945,-2.1624517,-0.0064066947
93,,-2.44218826293945,-2.44218826293945,-2.1629286,-0.006357521
93.1,,-2.44218826293945,-2.44218826293945,-2.1634018,-0.006308725
93.2,,-2.44218826293945,-2.44218826293945,-2.1638713,-0.0062603033
93.3,,-2.44218826293945,-2.44218826293945,-2.1643372,-0.006212253
93.4,,-2.44218826293945,-2.44218826293945,-2.1647995,-0.006164572
93.5,,-2.44218826293945,-2.44218826293945,-2.1652584,-0.006117257
93.6,,-2.44218826293945,-2.44218826293945,-2.1657135,-0.0060703047
93.7,,-2.44218826293945,-2.44218826293945,-2.1661654,-0.006023713
93.8,,-2.44218826293945,-2.44218826293945,-2.1666136,-0.005977479
93.9,,-2.44218826293945,-2.44218826293945,-2.1670585,-0.0059316
94,,-2.44218826293945,-2.44218826293945,-2.1675,-0.0058860728
94.1,,-2.44218826293945,-2.44218826293945,-2.167938,-0.005840895
94.2,,-2.44218826293945,-2.44218826293945,-2.1683729,-0.005796064
94.3,,-2.44218826293945,-2.44218826293945,-2.1688042,-0.0057515777
94.4,,-2.44218826293945,-2.44218826293945,-2.1692321,-0.005707432
94.5,,-2.44218826293945,-2.44218826293945,-2.169657,-0.0056636254
94.6,,-2.44218826293945,-2.44218826293945,-2.1700785,-0.0056201555
94.7,,-2.44218826293945,-2.44218826293945,-2.1704967,-0.0055770185
94.8,,-2.44218826293945,-2.44218826293945,-2.1709118,-0.005534213
94.9,,-2.44218826293945,-2.44218826293945,-2.1713238,-0.0054917363
95,,-2.44218826293945,-2.44218826293945,-2.1717324,-0.005449585
95.1,,-2.44218826293945,-2.44218826293945,-2.172138,-0.0054077576
95.2,,-2.44218826293945,-2.44218826293945,-2.1725404,-0.0053662513
95.3,,-2.44218826293945,-2.44218826293945,-2.1729398,-0.0053250636
95.4,,-2.44218826293945,-2.44218826293945,-2.1733363,-0.005284192
95.5,,-2.44218826293945,-2.44218826293945,-2.1737294,-0.005243634
95.6,,-2.44218826293945,-2.44218826293945,-2.1741197,-0.0052033872
95.7,,-2.44218826293945,-2.44218826293945,-2.174507,-0.0051634493
95.8,,-2.44218826293945,-2.44218826293945,-2.1748912,-0.0051238183
95.9,,-2.44218826293945,-2.44218826293945,-2.1752725,-0.005084491
96,,-2.44218826293945,-2.44218826293945,-2.175651,-0.0050454657
96.1,,-2.44218826293945,-2.44218826293945,-2.1760266,-0.0050067403
96.2,,-2.44218826293945,-2.44218826293945,-2.1763992,-0.0049683116
96.3,,-2.44218826293945,-2.44218826293945,-2.1767688,-0.004930178
96.4,,-2.44218826293945,-2.44218826293945,-2.1771357,-0.004892337
96.5,,-2.44218826293945,-2.44218826293945,-2.1775,-0.004854787
96.6,,-2.44218826293945,-2.44218826293945,-2.1778612,-0.004817525
96.7,,-2.44218826293945,-2.44218826293945,-2.1782198,-0.0047805486
96.8,,-2.44218826293945,-2.44218826293945,-2.1785755,-0.0047438564
96.9,,-2.44218826293945,-2.44218826293945,-2.1789286,-0.0047074454
97,,-2.44218826293945,-2.44218826293945,-2.179279,-0.0046713143
97.1,,-2.44218826293945,-2.44218826293945,-2.1796267,-0.00463546
97.2,,-2.44218826293945,-2.44218826293945,-2.1799717,-0.0045998814
97.3,,-2.44218826293945,-2.44218826293945,-2.180314,-0.004564576
97.4,,-2.44218826293945,-2.44218826293945,-2.1806536,-0.0045295414
97.5,,-2.44218826293945,-2.44218826293945,-2.1809907,-0.0044947756
97.6,,-2.44218826293945,-2.44218826293945,-2.1813252,-0.0044602766
97.7,,-2.44218826293945,-2.44218826293945,-2.1816573,-0.004426042
97.8,,-2.44218826293945,-2.44218826293945,-2.1819866,-0.0043920707
97.9,,-2.44218826293945,-2.44218826293945,-2.1823134,-0.00435836
98,,-2.44218826293945,-2.44218826293945,-2.182638,-0.0043249084
98.1,,-2.44218826293945,-2.44218826293945,-2.1829598,-0.0042917132
98.2,,-2.44218826293945,-2.44218826293945,-2.1832793,-0.004258773
98.3,,-2.44218826293945,-2.44218826293945,-2.1835961,-0.0042260853
98.4,,-2.44218826293945,-2.44218826293945,-2.1839106,-0.0041936487
98.5,,-2.44218826293945,-2.44218826293945,-2.1842227,-0.004161461
98.6,,-2.44218826293945,-2.44218826293945,-2.1845324,-0.00412952
98.7,,-2.44218826293945,-2.44218826293945,-2.1848397,-0.004097825
98.8,,-2.44218826293945,-2.44218826293945,-2.185145,-0.0040663728
98.9,,-2.44218826293945,-2.44218826293945,-2.1854475,-0.004035162
99,,-1.7105393409729,-1.7105393409729,-2.1857479,-0.0040041907
99.1,,-2.24221515655518,-2.24221515655518,-2.186046,-0.003973457
99.2,,-2.38753199577332,-2.38753199577332,-2.1863415,-0.0039429595
99.3,,-1.69560074806213,-1.69560074806213,-2.186635,-0.0039126957
99.4,,-2.23813223838806,-2.23813223838806,-2.1869261,-0.0038826645
99.5,,-2.38641595840454,-2.38641595840454,-2.187215,-0.0038528636
99.6,,-1.69529581069946,-1.69529581069946,-2.187502,-0.0038232915
99.7,,-2.23804879188538,-2.23804879188538,-2.1877863,-0.0037939465
99.8,,-2.38639330863953,-2.38639330863953,-2.1880689,-0.0037648266
99.9,,-1.69528961181641,-1.69528961181641,-2.188349,-0.0037359302
100,,-1.98904037475586,-1.98904037475586,-2.2143314,-0.34643114
100.1,,-1.63984942436218,-1.63984942436218,-2.2352908,-0.279458
100.2,,-1.97388756275177,-1.97388756275177,-2.248702,-0.17881735
100.3,,-2.31419324874878,-2.31419324874878,-2.253795,-0.06790616
100.4,,-2.40720510482788,-2.40720510482788,-2.2509353,0.038127165
100.5,,-2.1836199760437,-2.1836199760437,-2.2411401,0.13060185
100.6,,-2.37151694297791,-2.37151694297791,-2.2257206,0.20559593
100.7,,-3.40444111824036,-3.40444111824036,-2.206037,0.26244804
100.8,,-1.54406261444092,-1.54406261444092,-2.183347,0.3025329
100.9,,-3.03939151763916,-3.03939151763916,-2.1587229,0.32832205
101,,-1.70947265625,-1.70947265625,-2.1330197,0.34270862
101.1,,-2.77783560752869,-2.77783560752869,-2.1068778,0.34855795
101.2,,-0.984901785850525,-0.984901785850525,-2.080745,0.34843856
101.3,,-3.00927543640137,-3.00927543640137,-2.0549083,0.3444886
101.4,,-1.7012414932251,-1.7012414932251,-2.02953,0.33837688
101.5,,-2.38768815994263,-2.38768815994263,-2.0046806,0.3313255
101.6,,-1.26616513729095,-1.26616513729095,-1.9803681,0.32416698
101.7,,-2.65667152404785,-2.65667152404785,-1.9565618,0.3174169
101.8,,-2.03434658050537,-2.03434658050537,-1.9332106,0.31134883
101.9,,-1.51334142684937,-1.51334142684937,-1.9102559,0.30606326
102,,-1.99258041381836,-1.99258041381836,-1.88764,0.3015462
102.1,,-2.31930208206177,-2.31930208206177,-1.8653113,0.29771578
102.2,,-2.47804951667786,-2.47804951667786,-1.843227,0.29445714
102.3,,-2.71717500686645,-2.71717500686645,-1.8213534,0.29164654
102.4,,-0.968322157859802,-0.968322157859802,-1.7996659,0.2891671
102.5,,-3.26992893218994,-3.26992893218994,-1.7781471,0.28691745
102.6,,-0.541907429695129,-0.541907429695129,-1.756786,0.28481543
102.7,,-2.88819670677185,-2.88819670677185,-1.7355762,0.2827986
102.8,,-1.66814839839935,-1.66814839839935,-1.7145144,0.28082243
102.9,,-1.10094523429871,-1.10094523429871,-1.6936,0.27885768
103,,-2.30934309959412,-2.30934309959412,-1.6728336,0.27688712
103.1,,-1.27619552612305,-1.27619552612305,-1.6522158,0.27490243
103.2,,-1.14284515380859,-1.14284515380859,-1.6317482,0.27290162
103.3,,-1.65757536888123,-1.65757536888123,-1.6114317,0.27088648
103.4,,-1.76127517223358,-1.76127517223358,-1.5912672,0.26886111
103.5,,-1.55587685108185,-1.55587685108185,-1.5712548,0.2668305
103.6,,-2.1846776008606,-2.1846776008606,-1.5513949,0.26479968
103.7,,-1.67160058021545,-1.67160058021545,-1.5316869,0.26277322
103.8,,-1.49992346763611,-1.49992346763611,-1.5121303,0.26075494
103.9,,-1.93564319610596,-1.93564319610596,-1.4927242,0.25874782
104,,-1.83727622032166,-1.83727622032166,-1.4734677,0.25675407
104.1,,-1.57664942741394,-1.57664942741394,-1.4543595,0.25477514
104.2,,-2.19035506248474,-2.19035506248474,-1.4353986,0.2528119
104.3,,-1.67315244674683,-1.67315244674683,-1.4165838,0.2508648
104.4,,-1.50034761428833,-1.50034761428833,-1.3979137,0.24893396
104.5,,-1.9357590675354,-1.9357590675354,-1.3793873,0.24701923
104.6,,-1.83730792999268,-1.83730792999268,-1.3610033,0.24512039
104.7,,-1.57665801048279,-1.57665801048279,-1.3427604,0.24323714
104.8,,-1.22496700286865,-1.22496700286865,-1.3246578,0.24136913
104.9,,-2.37468433380127,-2.37468433380127,-1.306694,0.23951602
105,,-0.726698935031891,-0.726698935031891,-1.2888683,0.23767756
105.1,,-1.72430658340454,-1.72430658340454,-1.2711793,0.23585345
105.2,,-0.548938632011414,-0.548938632011414,-1.253626,0.23404348
105.3,,-0.492873787879944,-0.492873787879944,-1.2362075,0.23224746
105.4,,-0.928748726844788,-0.928748726844788,-1.2189225,0.23046522
105.5,,-0.33149790763855,-0.33149790763855,-1.2017703,0.22869663
105.6,,-0.168258175253868,-0.168258175253868,-1.1847497,0.22694157
105.7,,-1.10521030426025,-1.10521030426025,-1.1678597,0.22519992
105.8,,-0.379728138446808,-0.379728138446808,-1.1510993,0.22347158
105.9,,-0.181440383195877,-0.181440383195877,-1.1344676,0.22175646
106,,-1.09263503551483,-1.09263503551483,-1.1179636,0.22005446
106.1,,-0.641476094722748,-0.641476094722748,-1.1015861,0.2183655
106.2,,-0.003974065184593,-0.003974065184593,-1.0853344,0.2166895
106.3,,-0.078739829361439,-0.078739829361439,-1.0692074,0.21502632
106.4,,-1.06456506252289,-1.06456506252289,-1.0532042,0.21337591
106.5,,-0.368619024753571,-0.368619024753571,-1.0373238,0.21173817
106.6,,-0.194582223892212,-0.194582223892212,-1.0215653,0.21011299
106.7,,-1.09622693061829,-1.09622693061829,-1.0059278,0.20850028
106.8,,-0.377272814512253,-0.377272814512253,-0.9904103,0.20689996
106.9,,-0.180769309401512,-0.180769309401512,-0.97501194,0.20531192
107,,-0.127061247825623,-0.127061247825623,-0.95973176,0.20373607
107.1,,-1.07777214050293,-1.07777214050293,-0.9445688,0.20217232
107.2,,-0.123221874237061,-0.123221874237061,-0.9295223,0.20062058
107.3,,-0.111332476139069,-0.111332476139069,-0.91459125,0.19908075
107.4,,-0.108082875609398,-0.108082875609398,-0.8997748,0.19755273
107.5,,-1.07258498668671,-1.07258498668671,-0.88507205,0.19603644
107.6,,-0.370811015367508,-0.370811015367508,-0.87048215,0.1945318
107.7,,-0.179003179073334,-0.179003179073334,-0.85600424,0.1930387
107.8,,0.122428357601166,0.122428357601166,-0.8416375,0.19155706
107.9,,-1.00958204269409,-1.00958204269409,-0.82738096,0.1900868
108,,-0.35359114408493,-0.35359114408493,-0.8132339,0.18862781
108.1,,-0.174296677112579,-0.174296677112579,-0.7991954,0.18718003
108.2,,-0.125292167067528,-0.125292167067528,-0.7852646,0.18574336
108.3,,-1.07728862762451,-1.07728862762451,-0.7714408,0.18431772
108.4,,-0.123089730739593,-0.123089730739593,-0.7577231,0.182903
108.5,,-0.111296355724335,-0.111296355724335,-0.74411064,0.18149917
108.6,,-0.108073003590107,-0.108073003590107,-0.7306027,0.1801061
108.7,,-1.07258236408234,-1.07258236408234,-0.7171984,0.17872372
108.8,,-0.370810300111771,-0.370810300111771,-0.703897,0.17735197
108.9,,-0.179002985358238,-0.179002985358238,-0.69069767,0.17599072
109,,0.122428417205811,0.122428417205811,-0.6775997,0.17463993
109.1,,-1.00958204269409,-1.00958204269409,-0.6646022,0.1732995
109.2,,-0.35359114408493,-0.35359114408493,-0.65170455,0.17196938
109.3,,-0.174296677112579,-0.174296677112579,-0.6389058,0.17064945
109.4,,-0.125292167067528,-0.125292167067528,-0.6262053,0.16933966
109.5,,-0.111898317933083,-0.111898317933083,-0.61360234,0.16803992
109.6,,-0.824621021747589,-0.824621021747589,-0.6010961,0.16675015
109.7,,-0.303037881851196,-0.303037881851196,-0.5886858,0.16547029
109.8,,-0.160479515790939,-0.160479515790939,-0.57637084,0.16420025
109.9,,-0.121515676379204,-0.121515676379204,-0.56415033,0.16293995
110,,-0.110866136848927,-0.110866136848927,-0.5520236,0.16168934
110.1,,-1.07334578037262,-1.07334578037262,-0.53999,0.16044831
110.2,,-0.122012078762054,-0.122012078762054,-0.52804875,0.15921682
110.3,,-0.111001811921597,-0.111001811921597,-0.5161991,0.15799478
110.4,,-0.107992500066757,-0.107992500066757,-0.5044405,0.1567821
110.5,,-0.10717000067234,-0.10717000067234,-0.49277204,0.15557875
110.6,,-1.07233548164368,-1.07233548164368,-0.4811932,0.15438463
110.7,,-0.370742827653885,-0.370742827653885,-0.46970323,0.15319967
110.8,,0.070022352039814,0.070022352039814,-0.45830145,0.15202382
110.9,,-0.05851523578167,-0.05851523578167,-0.44698718,0.15085699
111,,-0.093646943569183,-0.093646943569183,-0.43575975,0.1496991
111.1,,-1.06863939762115,-1.06863939762115,-0.42461848,0.14855011
111.2,,-0.369732618331909,-0.369732618331909,-0.41356274,0.14740993
111.3,,-0.178708434104919,-0.178708434104919,-0.40259185,0.14627852
111.4,,0.12250892072916,0.12250892072916,-0.39170516,0.14515577
111.5,,-0.044169683009386,-0.044169683009386,-0.38090205,0.14404166
111.6,,-0.089726038277149,-0.089726038277149,-0.37018183,0.14293608
111.7,,-1.06756770610809,-1.06756770610809,-0.35954392,0.141839
111.8,,-0.369439721107483,-0.369439721107483,-0.34898764,0.14075033
111.9,,-0.178628385066986,-0.178628385066986,-0.3385124,0.13967003
112,,0.122530803084373,0.122530803084373,-0.32811752,0.13859801
112.1,,-0.044163703918457,-0.044163703918457,-0.31780246,0.13753423
112.2,,-0.089724406599999,-0.089724406599999,-0.30756655,0.1364786
112.3,,-1.06756734848022,-1.06756734848022,-0.29740924,0.13543108
112.4,,-0.369439601898193,-0.369439601898193,-0.28732985,0.1343916
112.5,,-0.178628355264664,-0.178628355264664,-0.27732787,0.1333601
112.6,,0.122530803084373,0.122530803084373,-0.26740262,0.13233651
112.7,,-0.044163703918457,-0.044163703918457,-0.25755355,0.13132079
112.8,,-0.089724406599999,-0.089724406599999,-0.2477801,0.13031286
112.9,,-0.102176994085312,-0.102176994085312,-0.23808165,0.12931266
113,,-1.07097089290619,-1.07097089290619,-0.22845763,0.12832014
113.1,,-0.370369881391525,-0.370369881391525,-0.21890749,0.12733524
113.2,,0.070124290883541,0.070124290883541,-0.20943065,0.1263579
113.3,,-0.058487378060818,-0.058487378060818,-0.20002654,0.12538806
113.4,,-0.093639329075813,-0.093639329075813,-0.19069462,0.124425665
113.5,,-0.10324701666832,-0.10324701666832,-0.18143432,0.12347066
113.6,,-0.105872973799705,-0.105872973799705,-0.1722451,0.12252297
113.7,,-1.07198107242584,-1.07198107242584,-0.16312641,0.12158257
113.8,,-0.12163907289505,-0.12163907289505,-0.1540777,0.12064938
113.9,,-0.110899865627289,-0.110899865627289,-0.14509845,0.11972335
114,,-0.107964634895325,-0.107964634895325,-0.13618812,0.11880443
114.1,,-0.10716238617897,-0.10716238617897,-0.12734617,0.11789257
114.2,,0.936100900173187,0.936100900173187,-0.11857209,0.116987705
114.3,,0.178200095891953,0.178200095891953,-0.10986536,0.11608978
114.4,,-0.028948254883289,-0.028948254883289,-0.10122546,0.115198754
114.5,,-0.007912095636129,-0.007912095636129,-0.09265187,0.11431456
114.6,,-0.079816170036793,-0.079816170036793,-0.08414408,0.11343716
114.7,,-0.099468886852264,-0.099468886852264,-0.07570159,0.11256649
114.8,,0.938203692436218,0.938203692436218,-0.0673239,0.1117025
114.9,,0.178774833679199,0.178774833679199,-0.059010513,0.11084515
115,,-0.028791166841984,-0.028791166841984,-0.050760936,0.109994374
115.1,,0.957521200180054,0.957521200180054,-0.042574678,0.10915013
115.2,,0.184054672718048,0.184054672718048,-0.03445125,0.10831237
115.3,,-0.027348089963198,-0.027348089963198,-0.026390173,0.10748103
115.4,,0.957915663719177,0.957915663719177,-0.018390967,0.106656075
115.5,,0.184162467718124,0.184162467718124,-0.010453157,0.10583746
115.6,,-0.992708921432495,-0.992708921432495,-0.0025762739,0.10502511
115.7,,0.694064617156982,0.694064617156982,0.005240152,0.10421901
115.8,,0.112047091126442,0.112047091126442,0.012996584,0.103419095
115.9,,-0.047029096633196,-0.047029096633196,0.020693483,0.10262532
116,,0.952536463737488,0.952536463737488,0.028331306,0.101837635
116.1,,0.182692259550095,0.182692259550095,0.035910506,0.101055995
116.2,,-0.027720462530851,-0.027720462530851,0.04343153,0.10028035
116.3,,0.957813858985901,0.957813858985901,0.05089483,0.09951067
116.4,,0.184134662151337,0.184134662151337,0.05830085,0.09874689
116.5,,1.01571774482727,1.01571774482727,0.06565002,0.09798897
116.6,,0.199960857629776,0.199960857629776,0.072942786,0.09723687
116.7,,1.02004337310791,1.02004337310791,0.08017958,0.09649055
116.8,,0.201143145561218,0.201143145561218,0.08736082,0.09574995
116.9,,1.02036654949188,1.02036654949188,0.09448695,0.095015034
117,,0.201231479644775,0.201231479644775,0.10155839,0.094285764
117.1,,1.02039062976837,1.02039062976837,0.10857554,0.09356209
117.2,,0.201238036155701,0.201238036155701,0.115538836,0.092843965
117.3,,1.02039241790771,1.02039241790771,0.12244869,0.092131354
117.4,,0.201238542795181,0.201238542795181,0.12930551,0.09142422
117.5,,1.02039265632629,1.02039265632629,0.1361097,0.0907225
117.6,,0.201238602399826,0.201238602399826,0.14286165,0.09002618
117.7,,1.02039265632629,1.02039265632629,0.1495618,0.089335196
117.8,,0.201238602399826,0.201238602399826,0.15621051,0.08864952
117.9,,1.02039265632629,1.02039265632629,0.1628082,0.0879691
118,,0.201238602399826,0.201238602399826,0.16935523,0.08729391
118.1,,1.02039265632629,1.02039265632629,0.17585203,0.0866239
118.2,,0.201238602399826,0.201238602399826,0.18229896,0.08595903
118.3,,1.02039265632629,1.02039265632629,0.1886964,0.08529926
118.4,,0.201238602399826,0.201238602399826,0.19504474,0.08464456
118.5,,1.02039265632629,1.02039265632629,0.20134436,0.08399489
118.6,,0.201238602399826,0.201238602399826,0.20759562,0.0833502
118.7,,1.02039265632629,1.02039265632629,0.21379891,0.08271045
118.8,,0.201238602399826,0.201238602399826,0.21995458,0.082075626
118.9,,1.02039265632629,1.02039265632629,0.226063,0.081445664
119,,0.201238602399826,0.201238602399826,0.23212454,0.08082054
119.1,,1.02039265632629,1.02039265632629,0.23813955,0.08020022
119.2,,0.201238602399826,0.201238602399826,0.24410841,0.07958465
119.3,,1.02039265632629,1.02039265632629,0.25003144,0.078973815
119.4,,0.201238602399826,0.201238602399826,0.25590903,0.07836766
119.5,,1.02039265632629,1.02039265632629,0.2617415,0.077766165
119.6,,0.201238602399826,0.201238602399826,0.2675292,0.07716928
119.7,,1.02039265632629,1.02039265632629,0.27327245,0.07657698
119.8,,0.201238602399826,0.201238602399826,0.27897164,0.075989224
119.9,,1.02039265632629,1.02039265632629,0.28462708,0.07540598
120,,0.201238602399826,0.201238602399826,0.29023913,0.07482722
120.1,,1.02039265632629,1.02039265632629,0.2958081,0.07425289
120.2,,0.201238602399826,0.201238602399826,0.30133432,0.07368297
120.3,,1.02039265632629,1.02039265632629,0.30681813,0.07311743
120.4,,0.201238602399826,0.201238602399826,0.31225985,0.07255623
120.5,,1.02039265632629,1.02039265632629,0.3176598,0.071999334
120.6,,0.201238602399826,0.201238602399826,0.3230183,0.07144672
120.7,,1.02039265632629,1.02039265632629,0.32833567,0.07089834
120.8,,0.201238602399826,0.201238602399826,0.33361223,0.07035417
120.9,,1.02039265632629,1.02039265632629,0.3388483,0.069814175
